"","SAMPLE_ID","CLAY","SILT","SAND","SOC","CaCO3","N","P","K","CEC","GPS_PROJ","GPS_LAT","GPS_LONG","LC1","LC2","LU1","LU2","MINERAL","COUNTRY"
"2052","9166",27,51,22,19.9,637,2.2,27.8,207.3,16.1,"WGS84",48.57922,4.26276,"B11","8","U111","8","mineral","FRANCE"
"2053","9167",28,43,29,18.5,747,1.8,30.6,201.2,14.5,"WGS84",48.42442,4.0636,"B32","8","U111","8","mineral","FRANCE"
"2054","9168",30,55,15,18,712,1.7,34.1,215.9,18.6,"WGS84",48.5144,4.40595,"B11","8","U111","8","mineral","FRANCE"
"2055","9169",40,50,10,29.7,287,2.7,24.3,516,26.2,"WGS84",48.11889,4.79981,"B13","8","U111","8","mineral","FRANCE"
"2056","9170",31,67,2,21,0,1.8,0,114.9,10.1,"WGS84",48.1265,4.58356,"C30","8","U120","8","mineral","FRANCE"
"2057","9171",33,39,27,13.7,119,1.4,63.1,344.1,21.3,"WGS84",43.31486,1.97958,"B12","8","U111","8","mineral","FRANCE"
"2058","9173",18,71,11,9.3,222,1,0,192.3,11.5,"WGS84",43.24679,3.02626,"B82","F00","U111","8","mineral","FRANCE"
"2059","9174",22,25,53,9,21,1,28.7,271,12.6,"WGS84",43.26041,2.70364,"B82","F00","U111","U400","mineral","FRANCE"
"2060","9175",22,30,48,8.9,108,0.8,0,196.1,13.8,"WGS84",43.19729,2.83494,"B82","F00","U111","U400","mineral","FRANCE"
"2061","9176",18,31,51,14.8,173,1,21.8,113,10.9,"WGS84",43.31981,2.52314,"B82","F00","U111","U400","mineral","FRANCE"
"2062","9177",29,37,34,18.1,55,1.8,63.8,588.7,19.9,"WGS84",43.2411,2.18767,"B41","8","U111","8","mineral","FRANCE"
"2063","9178",38,34,28,9.8,3,1.3,17.2,214.7,16.1,"WGS84",43.33113,1.72979,"B11","8","U111","8","mineral","FRANCE"
"2064","9179",26,43,30,9.6,91,1,18,171.8,22.5,"WGS84",43.29726,1.7593,"B11","8","U111","8","mineral","FRANCE"
"2065","9180",18,35,47,21.1,277,1.6,26.5,235.5,12.3,"WGS84",43.30121,1.80826,"B52","8","U111","8","mineral","FRANCE"
"2066","9187",33,49,18,11.3,199,1.2,16.9,284.7,20.2,"WGS84",43.25292,2.85285,"B82","F00","U111","U400","mineral","FRANCE"
"2067","9188",16,36,49,8.4,224,1,13.7,171,9.8,"WGS84",43.23151,2.80599,"B82","F00","U111","8","mineral","FRANCE"
"2068","9189",27,43,30,9.6,238,1.3,23.5,138.7,12.8,"WGS84",43.26535,1.81325,"B31","8","U111","8","mineral","FRANCE"
"2069","9190",16,70,14,11.4,238,1.1,0,156,10,"WGS84",43.19423,2.53918,"E30","8","U112","8","mineral","FRANCE"
"2070","9191",12,45,43,17.5,217,1.4,14.5,213,9.5,"WGS84",43.21897,2.8823,"B82","E30","U111","8","mineral","FRANCE"
"2071","9194",11,16,73,10.5,1,1.2,53.6,193.8,8.9,"WGS84",48.90115,1.89548,"B11","8","U111","8","mineral","FRANCE"
"2072","9195",41,43,15,25.6,280,2.3,49.1,567.1,35,"WGS84",48.84762,1.90426,"B11","8","U111","8","mineral","FRANCE"
"2073","9196",18,38,45,16.7,364,2.1,33.9,381.4,17.2,"WGS84",49.01629,1.73883,"B11","8","U111","8","mineral","FRANCE"
"2074","9197",7,12,82,39.3,6,2.8,23.7,253.1,20.3,"WGS84",48.98251,1.77204,"C10","8","U120","8","mineral","FRANCE"
"2075","9198",23,68,9,13.6,0,1.4,55.6,270.2,15.9,"WGS84",48.89488,1.56693,"B11","8","U111","8","mineral","FRANCE"
"2076","9199",23,44,33,14.9,12,1.3,30.9,334.4,15.2,"WGS84",48.82551,1.6062,"B31","8","U111","8","mineral","FRANCE"
"2077","9201",25,51,24,12.9,0,1.4,43.6,321.4,14.1,"WGS84",48.6233,1.80431,"B11","8","U111","8","mineral","FRANCE"
"2078","9202",22,63,15,17.4,33,1.9,67.8,386,17.3,"WGS84",48.48635,1.90851,"B32","8","U111","8","mineral","FRANCE"
"2079","9203",23,58,19,14.5,1,1.9,122.3,386.2,14.8,"WGS84",48.52212,1.90263,"B11","8","U111","8","mineral","FRANCE"
"2080","9206",22,48,30,17.9,295,1.4,124.8,245.9,16,"WGS84",49.07755,1.59067,"E20","8","U364","8","mineral","FRANCE"
"2081","9207",14,41,46,19.9,0,1.5,23,36.4,0,"WGS84",49.701953,5.131,"C20","8","U120","8","mineral","FRANCE"
"2082","9209",20,73,7,34.2,1,3.2,29,130.6,6.1,"WGS84",49.717476,5.073828,"E20","8","U111","8","mineral","FRANCE"
"2083","9210",33,45,22,33.4,7,3.5,46.6,207.9,28.5,"WGS84",49.676779,4.968831,"B16","8","U111","8","mineral","FRANCE"
"2084","9211",18,74,8,25.1,1,2.6,58.5,85,17.5,"WGS84",49.721748,4.7675,"E20","8","U111","8","mineral","FRANCE"
"2085","9212",16,77,8,14.4,0,1.6,47,225.8,10,"WGS84",49.585821,4.948593,"B11","8","U111","8","mineral","FRANCE"
"2086","9213",51,27,22,54.4,19,5.2,12.2,335,38.3,"WGS84",49.527951,4.899124,"E20","8","U111","8","mineral","FRANCE"
"2087","9214",28,62,10,20.8,191,2.1,70.8,260.3,21.6,"WGS84",49.509101,4.845826,"B11","8","U111","8","mineral","FRANCE"
"2088","9215",34,45,21,51.7,4,3.3,0,162.6,27.9,"WGS84",49.607682,4.641096,"C10","8","U120","8","mineral","FRANCE"
"2089","9216",33,40,27,38.4,1,3.9,12.5,129.7,21.9,"WGS84",49.629728,4.721546,"E20","8","U111","8","mineral","FRANCE"
"2090","9217",23,60,17,37.4,1,3.3,57.2,114.4,7.4,"WGS84",49.815233,4.840893,"C10","8","U120","8","mineral","FRANCE"
"2091","9218",27,64,9,21.2,233,2,53.8,313,23.9,"WGS84",49.421759,4.523359,"B13","8","U111","8","mineral","FRANCE"
"2092","9219",33,53,14,23.6,679,2.5,80.9,277.5,17.7,"WGS84",49.284906,4.676555,"B13","8","U111","8","mineral","FRANCE"
"2093","9220",37,52,11,18.8,865,1.8,105.5,91.9,15.4,"WGS84",49.300214,4.619714,"B22","8","U111","8","mineral","FRANCE"
"2094","9221",31,52,17,15,656,1.9,35.3,212.8,15.8,"WGS84",49.330778,4.505981,"B13","8","U111","8","mineral","FRANCE"
"2095","9222",35,44,21,16.9,13,1.8,63.5,264.1,22.7,"WGS84",49.556566,4.673561,"B16","8","U111","8","mineral","FRANCE"
"2096","9223",58,40,2,42,123,4.5,18.5,274.8,51.4,"WGS84",49.429456,4.688443,"E20","8","U111","8","mineral","FRANCE"
"2097","9224",54,39,7,54.3,118,5.7,47.7,304.4,53.1,"WGS84",49.458951,4.546838,"E20","8","U111","8","mineral","FRANCE"
"2098","9225",28,69,2,16.1,13,1.8,41.6,357.7,20.1,"WGS84",49.526638,4.456098,"B13","8","U111","8","mineral","FRANCE"
"2099","9226",44,49,7,45.2,9,4.3,80.7,214.4,28.7,"WGS84",49.735796,4.682514,"E20","8","U111","8","mineral","FRANCE"
"2100","9227",33,46,21,50.1,5,5.1,50.9,213.3,34,"WGS84",49.635128,4.497951,"E20","8","U111","8","mineral","FRANCE"
"2101","9228",21,46,33,25.7,0,2.6,19.5,152.5,12.5,"WGS84",49.656173,4.524591,"E20","8","U111","8","mineral","FRANCE"
"2102","9229",28,62,9,54.3,0,4,13.1,96.8,8.4,"WGS84",49.993291,4.793756,"C10","8","U120","8","mineral","FRANCE"
"2103","9230",20,61,19,30.9,1,2.8,15.9,112,6.7,"WGS84",49.98811,4.682439,"C10","8","U120","8","mineral","FRANCE"
"2104","9231",17,70,13,30.4,3,2.1,0,65.2,4.8,"WGS84",49.856036,4.557618,"C10","8","U120","8","mineral","FRANCE"
"2105","9232",22,64,13,47.8,1,4.8,34.3,171.3,16.7,"WGS84",49.816196,4.509259,"E20","8","U111","8","mineral","FRANCE"
"2106","9233",31,59,11,28.3,483,1.9,66.1,190,17.2,"WGS84",49.449469,4.354253,"B11","8","U111","8","mineral","FRANCE"
"2107","9234",42,49,9,18.6,548,1.7,63.6,369.5,20.9,"WGS84",49.521171,4.345879,"B13","8","U111","8","mineral","FRANCE"
"2108","9235",42,33,24,31.9,5,3.2,30.5,313.6,26.6,"WGS84",49.814801,4.450778,"B13","8","U111","8","mineral","FRANCE"
"2109","9236",24,41,35,53.6,0,5,94.4,710.1,19.1,"WGS84",49.772094,4.316431,"E20","8","U111","8","mineral","FRANCE"
"2110","9237",22,74,4,35.1,0,3.8,11.4,103.1,26.1,"WGS84",49.805138,4.256773,"E20","8","U111","8","mineral","FRANCE"
"2111","9238",39,47,14,56.7,9,6.4,89,568.1,31.7,"WGS84",49.682485,4.326996,"E20","8","U111","8","mineral","FRANCE"
"2112","9239",28,64,7,16.3,435,1.8,47.5,201,15,"WGS84",49.617411,4.112453,"B11","8","U111","8","mineral","FRANCE"
"2113","9240",26,65,8,14.6,298,1.5,22.3,225.7,16.5,"WGS84",49.530658,4.178444,"B13","8","U111","8","mineral","FRANCE"
"2114","9241",31,62,7,11.9,147,1.5,35.4,216.7,19.3,"WGS84",49.344651,4.421591,"B13","8","U111","8","mineral","FRANCE"
"2115","9242",27,59,13,18,504,1.8,40.2,199.7,17.3,"WGS84",49.323973,4.368758,"B22","8","U111","8","mineral","FRANCE"
"2116","9243",29,44,26,23.6,610,1.9,35.9,128.5,18.7,"WGS84",49.421718,4.163841,"B13","8","U111","8","mineral","FRANCE"
"2117","9244",36,51,13,21.8,644,1.9,20.5,224.4,13.6,"WGS84",49.463208,4.269595,"B13","8","U111","8","mineral","FRANCE"
"2118","9245",29,64,7,18,307,1.8,18.8,121.3,22.1,"WGS84",49.482533,4.295003,"B13","8","U111","8","mineral","FRANCE"
"2119","9247",9,23,68,11.5,0,1.2,62.2,134.3,5.2,"WGS84",45.261181,4.664948,"E20","8","U111","8","mineral","FRANCE"
"2120","9248",10,15,74,7.1,1,0.7,29.6,143.9,5.7,"WGS84",44.515499,4.232016,"B82","E10","U111","8","mineral","FRANCE"
"2121","9249",35,53,12,16.9,28,1.7,0,236.1,22.6,"WGS84",44.423844,4.543136,"C10","8","U400","8","mineral","FRANCE"
"2122","9250",64,20,15,53,11,3.2,0,229.8,44.9,"WGS84",44.351964,4.550019,"C10","8","U400","8","mineral","FRANCE"
"2123","9251",5,12,83,26.5,0,0.9,0,82.6,4.3,"WGS84",44.457369,4.162431,"C20","8","U120","8","mineral","FRANCE"
"2124","9252",19,46,35,24.8,192,2.2,12.3,142.6,15.1,"WGS84",44.389573,4.245036,"C10","8","U400","8","mineral","FRANCE"
"2125","9253",6,13,81,5.3,1,0.3,0,116.3,7,"WGS84",44.888796,4.802271,"D10","8","U400","8","mineral","FRANCE"
"2126","9255",29,43,28,19.9,1,1.9,0,174,20.1,"WGS84",44.414531,4.368008,"E20","8","U111","8","mineral","FRANCE"
"2127","9256",33,46,21,32.8,360,2.6,84.6,454,17.7,"WGS84",44.339858,4.325226,"B43","8","U113","8","mineral","FRANCE"
"2128","9257",9,12,79,22.9,0,1.9,10.2,59.2,4.2,"WGS84",44.771809,4.635849,"D10","8","U400","8","mineral","FRANCE"
"2129","9258",9,17,74,27.7,1,2.2,15.7,130.4,10.3,"WGS84",44.931025,4.569403,"C20","8","U120","8","mineral","FRANCE"
"2130","9259",9,17,74,15.8,0,1.2,33.5,198.8,7.4,"WGS84",44.999079,4.486936,"E20","8","U400","8","mineral","FRANCE"
"2131","9264",52,35,13,31.5,30,2.4,0,318.1,40.7,"WGS84",43.688044,6.819173,"C30","8","U120","8","mineral","FRANCE"
"2132","9265",29,65,6,38.6,349,3,0,102.9,24.8,"WGS84",44.039248,7.098794,"D10","8","U364","8","mineral","FRANCE"
"2133","9266",36,49,16,55.5,338,4.2,17.5,237.6,28.3,"WGS84",43.887066,7.503878,"C20","8","U120","8","mineral","FRANCE"
"2134","9267",26,47,27,48.7,457,3.3,0,145.7,23.1,"WGS84",43.927484,6.980123,"C20","8","U120","8","mineral","FRANCE"
"2135","9268",14,22,64,27.2,179,1.8,0,66,18.3,"WGS84",43.716186,7.164566,"C10","8","U370","8","mineral","FRANCE"
"2136","9270",26,35,38,2.4,577,0.5,0,85.9,14.4,"WGS84",43.881273,7.296093,"C10","8","U120","8","mineral","FRANCE"
"2137","9271",23,37,40,70.3,259,6,32.1,260.2,24.8,"WGS84",44.570536,6.216308,"E20","8","U111","8","mineral","FRANCE"
"2138","9272",27,59,14,2.6,323,1.1,0,72.2,17.7,"WGS84",44.38995,5.924616,"F00","8","U364","8","mineral","FRANCE"
"2139","9273",19,60,21,19.3,437,1.9,0,90.6,14.3,"WGS84",44.360116,5.904308,"D10","8","U400","8","mineral","FRANCE"
"2140","9274",33,55,12,38.9,223,3.3,10.1,220.5,24.5,"WGS84",44.495959,5.693468,"E10","8","U111","8","mineral","FRANCE"
"2141","9275",28,62,10,10.2,289,0.8,0,159.3,15.3,"WGS84",44.427056,5.774023,"D10","8","U400","8","mineral","FRANCE"
"2142","9276",40,38,22,28.7,432,2.4,0,298.9,24.3,"WGS84",44.397219,5.500394,"D20","8","U111","8","mineral","FRANCE"
"2143","9280",38,33,29,57,256,4.9,93.3,559.7,25.8,"WGS84",44.30495,3.14844,"E20","8","U111","8","mineral","FRANCE"
"2144","9281",13,46,41,7.9,0,0.9,0,61,5.1,"WGS84",43.147896,1.706266,"E20","8","U111","8","mineral","FRANCE"
"2145","9282",33,53,14,14.7,3,1.3,0,124.3,17.2,"WGS84",43.964096,6.953298,"C10","8","U120","8","mineral","FRANCE"
"2146","9283",16,24,60,29.4,2,2.6,76.3,123.1,9.7,"WGS84",44.34955,2.74049,"E20","8","U111","8","mineral","FRANCE"
"2147","9284",21,54,25,61.5,175,5.5,0,303.4,34.6,"WGS84",44.39237,2.83575,"E20","8","U111","8","mineral","FRANCE"
"2148","9285",37,45,18,48.2,14,4.3,86.9,393.9,30.6,"WGS84",44.32914,2.96949,"E20","8","U111","8","mineral","FRANCE"
"2149","9286",26,51,24,67.4,70,5.5,130.4,991.7,33.1,"WGS84",44.40765,3.06047,"E20","8","U111","8","mineral","FRANCE"
"2150","9287",63,27,10,65.6,7,4.6,30,317.2,34.9,"WGS84",44.26903,3.15275,"B52","8","U111","8","mineral","FRANCE"
"2151","9288",22,44,35,51.3,363,2.8,0,154.8,26.9,"WGS84",43.780753,5.87106,"C10","8","U400","8","mineral","FRANCE"
"2152","9289",26,47,27,18.4,554,1.3,0,146.5,18.4,"WGS84",43.765739,5.94662,"D10","8","U400","8","mineral","FRANCE"
"2153","9290",26,51,23,20.1,460,2,20.8,383.8,19.6,"WGS84",43.802718,5.968784,"B52","8","U111","8","mineral","FRANCE"
"2154","9291",20,39,41,28,137,2.5,0,148.7,20.9,"WGS84",43.873786,5.938933,"F00","8","U400","8","mineral","FRANCE"
"2155","9293",39,47,14,21.6,328,1.8,11.8,235.9,27.7,"WGS84",43.83075,5.768021,"E30","8","U112","8","mineral","FRANCE"
"2156","9294",24,57,20,6.9,400,0.9,0,112.5,11.8,"WGS84",43.93576,5.685651,"B43","8","U111","8","mineral","FRANCE"
"2157","9295",23,58,18,20.7,552,1.1,0,99.8,16,"WGS84",43.978893,5.856778,"B13","8","U111","8","mineral","FRANCE"
"2158","9296",22,65,12,8.3,284,1.2,0,58.1,10.8,"WGS84",44.159793,6.343413,"C20","8","U400","8","mineral","FRANCE"
"2159","9297",25,37,38,20.4,44,2,25.1,302.3,18.1,"WGS84",44.009841,5.729913,"B55","8","U111","8","mineral","FRANCE"
"2160","9298",33,45,22,35.3,4,3.1,14.1,361.2,24.8,"WGS84",44.197956,5.915944,"C10","D10","U400","8","mineral","FRANCE"
"2161","9299",22,43,35,12.7,340,1.8,21.5,99.6,17,"WGS84",44.325991,5.956888,"B11","8","U111","8","mineral","FRANCE"
"2162","9300",46,48,6,2.2,363,0.6,0,157.1,11.1,"WGS84",43.966469,5.558748,"D20","8","U364","8","mineral","FRANCE"
"2163","9301",36,55,9,22,306,2.1,0,265.6,18.3,"WGS84",43.985573,5.582209,"E20","8","U111","8","mineral","FRANCE"
"2164","9302",14,40,46,21.1,298,1.6,0,64.4,8.8,"WGS84",44.459616,6.148273,"C30","8","U400","8","mineral","FRANCE"
"2165","9303",21,54,25,9,579,0.7,0,80.9,15.1,"WGS84",44.152864,5.694261,"F00","8","U400","8","mineral","FRANCE"
"2166","9304",15,72,14,51,4,4.5,0,136.8,35.5,"WGS84",44.00142,5.531119,"E10","8","U400","8","mineral","FRANCE"
"2167","9305",37,31,32,14.8,0,1.6,102.6,520.9,20.8,"WGS84",46.07767,3.44415,"B11","8","U111","8","mineral","FRANCE"
"2168","9306",13,27,59,43,0,2.9,20.4,112,8.6,"WGS84",46.051236,3.602915,"C10","8","U120","8","mineral","FRANCE"
"2169","9308",16,30,53,9.7,0,1.2,50.7,154.1,11,"WGS84",46.486976,3.341508,"B16","8","U111","8","mineral","FRANCE"
"2170","9309",5,13,82,7.9,1,0.9,23.6,51.4,5.6,"WGS84",46.191671,3.53417,"B16","8","U111","8","mineral","FRANCE"
"2171","9310",17,32,50,23.3,0,2.3,51.2,717.6,9.1,"WGS84",46.256291,3.708496,"E20","8","U111","8","mineral","FRANCE"
"2172","9311",9,18,74,16.3,0,1.2,15.2,74.5,7.4,"WGS84",46.183103,3.691591,"C20","8","U120","8","mineral","FRANCE"
"2173","9312",18,29,53,18.6,3,1.8,18.4,93.9,15.4,"WGS84",46.233733,3.633119,"E20","8","U111","8","mineral","FRANCE"
"2174","9313",8,18,73,8.8,0,1,20.1,62.7,4.9,"WGS84",46.266478,3.577179,"B14","8","U111","8","mineral","FRANCE"
"2175","9314",15,39,47,10,0,1.1,11.8,251.4,8.8,"WGS84",46.302411,3.572893,"B55","8","U111","8","mineral","FRANCE"
"2176","9315",22,19,59,27.2,0,2.5,81.6,158.9,15.5,"WGS84",46.3109,3.415569,"E20","8","U111","8","mineral","FRANCE"
"2177","9316",14,27,59,8,0,0.9,17.2,117.2,6.6,"WGS84",46.3304,3.439206,"B51","8","U111","8","mineral","FRANCE"
"2178","9317",12,31,57,18.2,0,1.8,14.7,81.3,8.1,"WGS84",46.478593,3.499294,"E20","8","U111","8","mineral","FRANCE"
"2179","9319",27,16,57,53.5,0,3.4,14,210.8,15.2,"WGS84",46.425303,3.819079,"C10","8","U400","8","mineral","FRANCE"
"2180","9320",17,39,44,26.1,0,2.5,37.9,82.7,11.2,"WGS84",46.452073,3.659293,"E20","8","U111","8","mineral","FRANCE"
"2181","9321",11,25,64,25.9,1,2.3,23.9,180.3,10.1,"WGS84",46.316151,3.805636,"E20","8","U111","8","mineral","FRANCE"
"2182","9322",13,46,42,21.4,0,2.1,17.5,78,5.7,"WGS84",46.358034,3.904993,"E10","8","U111","8","mineral","FRANCE"
"2183","9323",14,43,42,18.6,0,1.7,0,106.7,6.1,"WGS84",46.455128,3.711184,"E20","8","U111","8","mineral","FRANCE"
"2184","9324",9,25,66,41,1,4.2,224.5,2184.6,11.7,"WGS84",46.718241,3.575033,"E20","8","U111","8","mineral","FRANCE"
"2185","9325",11,33,56,10.1,9,1.3,41.7,280.7,7,"WGS84",46.486361,3.628721,"B11","8","U111","8","mineral","FRANCE"
"2186","9326",7,18,75,11.1,1,1.2,34.2,267.2,3.9,"WGS84",46.556598,3.594494,"E20","8","U111","8","mineral","FRANCE"
"2187","9327",7,17,76,12.4,0,1.3,20.2,39.4,6.2,"WGS84",46.648335,3.321226,"E20","8","U111","8","mineral","FRANCE"
"2188","9328",20,38,42,38.4,0,3.4,64,417.6,20.7,"WGS84",46.521166,3.311006,"E30","8","U112","8","mineral","FRANCE"
"2189","9329",12,49,39,14.2,1,1.5,15.2,44.8,6.1,"WGS84",46.674349,3.160534,"E20","8","U111","8","mineral","FRANCE"
"2190","9330",13,35,53,14.9,0,1.7,28.9,184.3,5.8,"WGS84",46.560128,3.070523,"E20","8","U111","8","mineral","FRANCE"
"2191","9331",10,41,49,15.8,0,1.5,32.7,175.2,5.9,"WGS84",46.77179,2.990154,"E20","8","U111","8","mineral","FRANCE"
"2192","9332",8,21,71,29.4,0,1.9,15.7,78.7,4.4,"WGS84",46.623775,2.668663,"D10","8","U120","8","mineral","FRANCE"
"2193","9333",10,14,76,18.5,0,2,19.4,92.6,4.9,"WGS84",46.61121,2.749216,"E20","8","U111","8","mineral","FRANCE"
"2194","9334",12,18,70,21.9,1,2.1,23.9,109.5,9.3,"WGS84",46.446474,2.719401,"E20","8","U111","8","mineral","FRANCE"
"2195","9335",29,29,41,39.9,1,3.6,37,155.8,16,"WGS84",46.453688,2.561499,"E20","8","U111","8","mineral","FRANCE"
"2196","9336",10,24,66,16.7,1,1.8,14.6,88.8,4,"WGS84",46.569583,2.938269,"E20","8","U111","8","mineral","FRANCE"
"2197","9337",12,43,45,12.6,0,1.4,21.3,70.6,8.6,"WGS84",46.496493,2.660589,"B18","8","U111","8","mineral","FRANCE"
"2198","9338",20,26,55,34,0,3.7,22.5,58.7,13.1,"WGS84",46.371148,2.416288,"E20","8","U112","8","mineral","FRANCE"
"2199","9339",24,35,41,15,0,1.5,0,51.6,4.5,"WGS84",46.516213,2.421806,"E20","8","U111","8","mineral","FRANCE"
"2200","9341",13,19,67,31.4,0,3,0,77.2,5.3,"WGS84",46.305001,2.503984,"E20","8","U111","8","mineral","FRANCE"
"2201","9342",17,33,50,31.1,0,3.1,25,331.8,8.7,"WGS84",46.226213,2.671263,"E20","8","U111","8","mineral","FRANCE"
"2202","9344",14,26,61,17.2,1,1.8,16.4,55.6,11.8,"WGS84",46.383541,2.858551,"E20","8","U111","8","mineral","FRANCE"
"2203","9345",19,22,59,30.8,1,3,0,102.1,15.3,"WGS84",46.308393,2.816454,"E20","8","U111","8","mineral","FRANCE"
"2204","9346",20,31,49,41,0,3.6,71.7,542.9,20.1,"WGS84",46.442455,2.929054,"E20","8","U111","8","mineral","FRANCE"
"2205","9347",14,31,56,36,0,3.5,17.5,115.8,10.7,"WGS84",46.46886,3.056281,"E20","8","U111","8","mineral","FRANCE"
"2206","9348",6,19,74,20.4,3,1.8,13.1,102,14.5,"WGS84",46.247018,2.980971,"A22","8","U312","U111","mineral","FRANCE"
"2207","9349",38,40,22,20.6,308,1.8,37.8,597.1,22,"WGS84",46.146249,3.098018,"B11","8","U111","8","mineral","FRANCE"
"2208","9351",11,16,73,26.6,0,2.7,46.6,211.2,7.5,"WGS84",46.250424,3.03256,"E20","8","U111","8","mineral","FRANCE"
"2209","9352",9,15,77,21.7,0,2.1,63,254.6,7.7,"WGS84",46.112049,3.128376,"E20","8","U111","8","mineral","FRANCE"
"2210","9353",50,41,9,18.3,3,2.1,66.9,746.4,23.3,"WGS84",46.066724,3.266834,"B31","8","U111","8","mineral","FRANCE"
"2211","9354",46,45,9,18.9,263,1.9,0,790.7,32.3,"WGS84",46.183881,3.119453,"B11","8","U111","8","mineral","FRANCE"
"2212","9355",16,25,59,26.2,1,2.4,19.7,161.7,6.3,"WGS84",46.174076,3.250436,"E20","8","U111","8","mineral","FRANCE"
"2213","9356",34,38,28,40.4,2,3.7,16.8,80.3,22.3,"WGS84",46.449509,3.320091,"E20","8","U111","8","mineral","FRANCE"
"2214","9357",13,48,39,8.2,5,1.1,41.4,209.9,7.9,"WGS84",49.45885,3.217596,"B22","8","U111","8","mineral","FRANCE"
"2215","9358",16,25,59,8.1,4,1,52.1,160.8,14.3,"WGS84",49.409746,3.611959,"B13","8","U111","8","mineral","FRANCE"
"2216","9360",27,46,28,14.3,113,1.6,46.6,351.7,21.3,"WGS84",49.432336,3.692113,"B11","8","U111","8","mineral","FRANCE"
"2217","9361",21,66,14,14.9,3,1.6,53.8,215.4,15.8,"WGS84",49.929013,3.542863,"B11","8","U111","8","mineral","FRANCE"
"2218","9362",34,47,19,20.1,586,2.1,30.8,271.6,17,"WGS84",49.925851,3.487354,"B13","8","U111","8","mineral","FRANCE"
"2219","9363",29,66,4,11,11,1.5,85.3,247,22.2,"WGS84",49.864196,3.356299,"B32","8","U111","8","mineral","FRANCE"
"2220","9364",16,80,4,13.3,3,1.6,38.7,194,15.4,"WGS84",50.023268,3.61419,"B11","8","U111","8","mineral","FRANCE"
"2221","9365",14,82,4,12.9,1,1.3,50.5,183.1,9.2,"WGS84",49.971103,3.649159,"B11","8","U111","8","mineral","FRANCE"
"2222","9366",18,81,2,26.7,0,3,20.3,114.6,10.1,"WGS84",50.031018,3.753315,"E20","8","U111","8","mineral","FRANCE"
"2223","9367",15,82,3,20.8,1,2.3,51.9,85.1,9.8,"WGS84",49.963906,3.846026,"E20","8","U111","8","mineral","FRANCE"
"2224","9368",18,79,3,30.7,0,3.1,32.8,181.5,12.4,"WGS84",49.956391,4.042863,"E20","8","U111","8","mineral","FRANCE"
"2225","9369",18,60,23,19.3,1,2,27.2,127.3,12.8,"WGS84",49.883263,4.023998,"B16","8","U111","8","mineral","FRANCE"
"2226","9370",23,26,52,22.4,3,2.4,62,224.8,17.8,"WGS84",49.889044,4.134983,"B16","8","U111","8","mineral","FRANCE"
"2227","9371",23,73,4,21.7,1,2.3,13.1,90.9,14.2,"WGS84",49.859423,3.915273,"E20","8","U111","8","mineral","FRANCE"
"2228","9373",23,73,4,15.6,60,1.6,35.3,249.5,19.6,"WGS84",49.719079,3.988698,"B11","8","U111","8","mineral","FRANCE"
"2229","9374",20,76,4,24.5,0,2.6,23,177.7,12.7,"WGS84",49.78154,4.148113,"E20","8","U111","8","mineral","FRANCE"
"2230","9375",14,28,58,9.4,8,1.1,18.3,143.2,10.8,"WGS84",49.567781,3.535658,"B16","8","U111","8","mineral","FRANCE"
"2231","9376",2,76,22,10.7,22,1.3,59.9,209.9,12.8,"WGS84",49.648775,3.691663,"B11","8","U111","8","mineral","FRANCE"
"2232","9377",3,6,91,21.3,0,1.5,21.1,36.2,3.1,"WGS84",49.578688,3.72852,"C10","8","U120","8","mineral","FRANCE"
"2233","9378",28,67,6,13.6,36,1.7,65.7,265.2,20.2,"WGS84",49.817629,3.808971,"B11","8","U111","8","mineral","FRANCE"
"2234","9379",19,77,4,17.9,11,2,40.8,163.3,16.5,"WGS84",49.842651,3.610344,"B11","8","U111","8","mineral","FRANCE"
"2235","9380",26,61,14,12.1,692,1.3,60.9,152.5,11.3,"WGS84",49.745854,3.818938,"B32","8","U111","8","mineral","FRANCE"
"2236","9381",18,71,10,8.1,0,1.2,31.3,268.4,11.2,"WGS84",49.611598,4.002103,"B11","8","U111","8","mineral","FRANCE"
"2237","9382",16,18,66,9.6,178,1,18,228.5,11.2,"WGS84",49.60715,3.919313,"B21","8","U111","8","mineral","FRANCE"
"2238","9383",11,28,60,7,76,0.8,69.6,356.8,8.9,"WGS84",49.617549,3.779089,"B11","8","U111","8","mineral","FRANCE"
"2239","9384",23,75,2,10.3,2,1.3,40.3,215.5,13.7,"WGS84",49.75931,3.732876,"B13","8","U111","8","mineral","FRANCE"
"2240","9385",29,69,2,8.5,11,1.6,67,178.8,21.1,"WGS84",49.764728,3.509173,"B11","8","U111","8","mineral","FRANCE"
"2241","9386",24,65,12,17.7,223,1.3,45.5,256.2,13.6,"WGS84",49.803863,3.252694,"B11","8","U111","8","mineral","FRANCE"
"2242","9387",22,62,17,16.2,27,1.6,102,353.9,18.7,"WGS84",49.686713,3.408321,"B11","8","U111","8","mineral","FRANCE"
"2243","9388",25,69,6,10.1,1,1.3,30.6,293.9,15.3,"WGS84",49.655714,3.189963,"B11","8","U111","8","mineral","FRANCE"
"2244","9389",10,19,72,12.2,0,1.2,43,312.2,9.1,"WGS84",49.564568,3.175045,"B11","8","U111","8","mineral","FRANCE"
"2245","9390",38,52,10,25.7,656,1.9,28.6,167.5,15,"WGS84",49.751344,3.59426,"B32","8","U111","8","mineral","FRANCE"
